task_id	cand	prereg_role	gauge_status	vote_K1	vote_K2	vote_K3	nsig_K1	nsig_K2	nsig_K3	verdict	dissenters	detail_dissenters	equivocators	rejected	n_admitted
mbppplus_Mbpp/312	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/312	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/388	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/388	1	honest	ok	False	False	False	1	1	1	False	-	-	-	-	3
mbppplus_Mbpp/388	2	honest	ok	False	False	False	1	1	1	False	-	-	-	-	3
mbppplus_Mbpp/388	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/388	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/389	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/389	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/389	2	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/389	3	equivocator	ok	True	True	True	1	1	2	True	-	-	K3	K3:equivocation	2
mbppplus_Mbpp/389	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/390	0	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/390	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/390	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/390	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/390	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/391	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/391	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/391	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/391	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/391	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/394	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/394	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/394	2	equivocator	ok	True	True	True	1	1	2	True	-	-	K3	K3:equivocation	2
mbppplus_Mbpp/394	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/394	4	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/395	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/395	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/395	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/395	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/395	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/397	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/397	1	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/397	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/397	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/397	4	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/398	0	honest	ok	False	False	False	1	1	1	False	-	-	-	-	3
mbppplus_Mbpp/398	1	honest	ok	False	False	False	1	1	1	False	-	-	-	-	3
mbppplus_Mbpp/398	2	liar	ok	False	False	True	1	1	1	False	K3	-	-	-	3
mbppplus_Mbpp/398	3	honest	ok	False	False	False	1	1	1	False	-	-	-	-	3
mbppplus_Mbpp/398	4	honest	ok	False	False	False	1	1	1	False	-	-	-	-	3
mbppplus_Mbpp/4	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/4	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/4	2	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/4	3	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/4	4	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/404	0	honest	suite_not_gauged	True	True	True	1	1	1	None	-	-	-	K1:suite_not_gauged;K2:suite_not_gauged;K3:suite_not_gauged	0
mbppplus_Mbpp/404	1	honest	suite_not_gauged	True	True	True	1	1	1	None	-	-	-	K1:suite_not_gauged;K2:suite_not_gauged;K3:suite_not_gauged	0
mbppplus_Mbpp/404	2	liar	suite_not_gauged	True	True	False	1	1	1	None	-	-	-	K1:suite_not_gauged;K2:suite_not_gauged;K3:suite_not_gauged	0
mbppplus_Mbpp/404	3	honest	suite_not_gauged	True	True	True	1	1	1	None	-	-	-	K1:suite_not_gauged;K2:suite_not_gauged;K3:suite_not_gauged	0
mbppplus_Mbpp/404	4	honest	suite_not_gauged	True	True	True	1	1	1	None	-	-	-	K1:suite_not_gauged;K2:suite_not_gauged;K3:suite_not_gauged	0
mbppplus_Mbpp/405	0	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/405	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/405	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/405	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/405	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/406	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/406	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/406	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/406	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/406	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/409	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/409	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/409	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/409	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/409	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/410	0	honest	ok	False	False	False	1	1	1	False	-	-	-	-	3
mbppplus_Mbpp/410	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/410	2	honest	ok	False	False	False	1	1	1	False	-	-	-	-	3
mbppplus_Mbpp/410	3	honest	ok	False	False	False	1	1	1	False	-	-	-	-	3
mbppplus_Mbpp/410	4	honest	ok	False	False	False	1	1	1	False	-	-	-	-	3
mbppplus_Mbpp/412	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/412	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/412	2	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/412	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/412	4	honest	ok	False	False	False	1	1	1	False	-	-	-	-	3
mbppplus_Mbpp/413	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/413	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/413	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/413	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/413	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/414	0	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/414	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/414	2	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/414	3	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/414	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/415	0	honest	ok	False	False	False	1	1	1	False	-	-	-	-	3
mbppplus_Mbpp/415	1	honest	ok	False	False	False	1	1	1	False	-	-	-	-	3
mbppplus_Mbpp/415	2	honest	ok	False	False	False	1	1	1	False	-	-	-	-	3
mbppplus_Mbpp/415	3	honest	ok	False	False	False	1	1	1	False	-	-	-	-	3
mbppplus_Mbpp/415	4	honest	ok	False	False	False	1	1	1	False	-	-	-	-	3
mbppplus_Mbpp/418	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/418	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/418	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/418	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/418	4	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/419	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/419	1	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/419	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/419	3	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/419	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/420	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/420	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/420	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/420	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/420	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/421	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/421	1	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/421	2	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/421	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/421	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/422	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/422	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/422	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/422	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/422	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/424	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/424	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/424	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/424	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/424	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/425	0	liar	ok	False	False	True	1	1	1	False	K3	-	-	-	3
mbppplus_Mbpp/425	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/425	2	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/425	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/425	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/426	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/426	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/426	2	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/426	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/426	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/427	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/427	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/427	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/427	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/427	4	honest	ok	False	False	False	1	1	1	False	-	-	-	-	3
mbppplus_Mbpp/428	0	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/428	1	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/428	2	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/428	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/428	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/429	0	honest	ok	False	False	False	1	1	1	False	-	-	-	-	3
mbppplus_Mbpp/429	1	honest	ok	False	False	False	1	1	1	False	-	-	-	-	3
mbppplus_Mbpp/429	2	honest	ok	False	False	False	1	1	1	False	-	-	-	-	3
mbppplus_Mbpp/429	3	honest	ok	False	False	False	1	1	1	False	-	-	-	-	3
mbppplus_Mbpp/429	4	honest	ok	False	False	False	1	1	1	False	-	-	-	-	3
mbppplus_Mbpp/430	0	honest	ok	False	False	False	1	1	1	False	-	-	-	-	3
mbppplus_Mbpp/430	1	honest	ok	False	False	False	1	1	1	False	-	-	-	-	3
mbppplus_Mbpp/430	2	honest	ok	False	False	False	1	1	1	False	-	-	-	-	3
mbppplus_Mbpp/430	3	honest	ok	False	False	False	1	1	1	False	-	-	-	-	3
mbppplus_Mbpp/430	4	liar	ok	False	False	True	1	1	1	False	K3	-	-	-	3
mbppplus_Mbpp/432	0	liar	ok	False	False	True	1	1	1	False	K3	-	-	-	3
mbppplus_Mbpp/432	1	liar	ok	False	False	True	1	1	1	False	K3	-	-	-	3
mbppplus_Mbpp/432	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/432	3	equivocator	ok	False	False	False	1	1	2	False	-	-	K3	K3:equivocation	2
mbppplus_Mbpp/432	4	honest	ok	False	False	False	1	1	1	False	-	-	-	-	3
mbppplus_Mbpp/433	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/433	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/433	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/433	3	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/433	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/435	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/435	1	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/435	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/435	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/435	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/436	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/436	1	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/436	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/436	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/436	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/437	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/437	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/437	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/437	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/437	4	honest	ok	False	False	False	1	1	1	False	-	-	-	-	3
mbppplus_Mbpp/439	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/439	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/439	2	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/439	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/439	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/440	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/440	1	honest	ok	False	False	False	1	1	1	False	-	-	-	-	3
mbppplus_Mbpp/440	2	honest	ok	False	False	False	1	1	1	False	-	-	-	-	3
mbppplus_Mbpp/440	3	honest	ok	False	False	False	1	1	1	False	-	-	-	-	3
mbppplus_Mbpp/440	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/441	0	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/441	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/441	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/441	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/441	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/445	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/445	1	honest	ok	False	False	False	1	1	1	False	-	-	-	-	3
mbppplus_Mbpp/445	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/445	3	honest	ok	False	False	False	1	1	1	False	-	-	-	-	3
mbppplus_Mbpp/445	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/446	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/446	1	honest	ok	False	False	False	1	1	1	False	-	-	-	-	3
mbppplus_Mbpp/446	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/446	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/446	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/447	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/447	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/447	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/447	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/447	4	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/448	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/448	1	honest	ok	False	False	False	1	1	1	False	-	-	-	-	3
mbppplus_Mbpp/448	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/448	3	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/448	4	liar	ok	False	False	True	1	1	1	False	K3	-	-	-	3
mbppplus_Mbpp/450	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/450	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/450	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/450	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/450	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/451	0	honest	ok	False	False	False	1	1	1	False	-	-	-	-	3
mbppplus_Mbpp/451	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/451	2	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/451	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/451	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/453	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/453	1	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/453	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/453	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/453	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/454	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/454	1	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/454	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/454	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/454	4	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/455	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/455	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/455	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/455	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/455	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/456	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/456	1	equivocator	ok	True	True	True	1	1	2	True	-	-	K3	K3:equivocation	2
mbppplus_Mbpp/456	2	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/456	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/456	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/457	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/457	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/457	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/457	3	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/457	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/458	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/458	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/458	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/458	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/458	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/459	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/459	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/459	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/459	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/459	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/460	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/460	1	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/460	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/460	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/460	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/462	0	honest	ok	False	False	False	1	1	1	False	-	-	-	-	3
mbppplus_Mbpp/462	1	equivocator	ok	False	False	False	1	1	2	False	-	-	K3	K3:equivocation	2
mbppplus_Mbpp/462	2	honest	ok	False	False	False	1	1	1	False	-	-	-	-	3
mbppplus_Mbpp/462	3	honest	ok	False	False	False	1	1	1	False	-	-	-	-	3
mbppplus_Mbpp/462	4	honest	ok	False	False	False	1	1	1	False	-	-	-	-	3
mbppplus_Mbpp/463	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/463	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/463	2	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/463	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/463	4	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/465	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/465	1	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/465	2	equivocator	ok	True	True	True	1	1	2	True	-	-	K3	K3:equivocation	2
mbppplus_Mbpp/465	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/465	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/468	0	honest	ok	False	False	False	1	1	1	False	-	-	-	-	3
mbppplus_Mbpp/468	1	liar	ok	False	False	True	1	1	1	False	K3	-	-	-	3
mbppplus_Mbpp/468	2	honest	ok	False	False	False	1	1	1	False	-	-	-	-	3
mbppplus_Mbpp/468	3	honest	ok	False	False	False	1	1	1	False	-	-	-	-	3
mbppplus_Mbpp/468	4	honest	ok	False	False	False	1	1	1	False	-	-	-	-	3
mbppplus_Mbpp/470	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/470	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/470	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/470	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/470	4	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/471	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/471	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/471	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/471	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/471	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/472	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/472	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/472	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
